comment_id,user_id,item_id,text,timestamp,normalized_text,spam_probability,spam,text_frequency,duplicate,comment_risk_score
C3839,U796,I459,The explanation of sports was very clear. Reference 3839,2026-08-09 19:25:31.834915,the explanation of sports was very clear reference 3839,0.0,0,1,0,0.0
C3840,U444,I247,I have a different opinion about music. Reference 3840,2026-06-26 12:24:31.834932,i have a different opinion about music reference 3840,0.0,0,1,0,0.0
C3841,U307,I255,The information presented here is useful. Reference 3841,2026-06-18 23:24:31.834945,the information presented here is useful reference 3841,0.0,0,1,0,0.0
C3842,U307,I410,I have a different opinion about gaming. Reference 3842,2026-07-29 08:44:31.834959,i have a different opinion about gaming reference 3842,0.0,0,1,0,0.0
C3843,U568,I114,The explanation of sports was very clear. Reference 3843,2026-06-30 13:36:31.834973,the explanation of sports was very clear reference 3843,0.0,0,1,0,0.0
C3844,U926,I78,This is an interesting perspective on music. Reference 3844,2026-07-05 06:32:31.834988,this is an interesting perspective on music reference 3844,0.0,0,1,0,0.0
C3845,U760,I204,The information presented here is useful. Reference 3845,2026-07-15 14:37:31.835001,the information presented here is useful reference 3845,0.0,0,1,0,0.0
C3846,U83,I124,I learned something useful about food here. Reference 3846,2026-06-12 11:53:31.835015,i learned something useful about food here reference 3846,0.0,0,1,0,0.0
C3847,U67,I396,This is worth discussing further. Reference 3847,2026-07-03 04:20:31.835029,this is worth discussing further reference 3847,0.0,0,1,0,0.0
C3848,U415,I417,The information presented here is useful. Reference 3848,2026-07-05 03:05:31.835043,the information presented here is useful reference 3848,0.0,0,1,0,0.0
C3849,U484,I15,This is worth discussing further. Reference 3849,2026-08-01 01:42:31.835058,this is worth discussing further reference 3849,0.0,0,1,0,0.0
C3850,U315,I120,I think this could be improved. Reference 3850,2026-07-06 18:09:31.835072,i think this could be improved reference 3850,0.0,0,1,0,0.0
C3851,U602,I109,The information presented here is useful. Reference 3851,2026-07-21 10:22:31.835085,the information presented here is useful reference 3851,0.0,0,1,0,0.0
C3852,U293,I124,Thanks for sharing this information. Reference 3852,2026-07-12 05:44:31.835099,thanks for sharing this information reference 3852,0.0,0,1,0,0.0
C3853,U163,I306,This is worth discussing further. Reference 3853,2026-08-04 06:55:31.835112,this is worth discussing further reference 3853,0.0,0,1,0,0.0
C3854,U103,I42,This is an interesting perspective on technology. Reference 3854,2026-07-29 04:12:31.835126,this is an interesting perspective on technology reference 3854,0.0,0,1,0,0.0
C3855,U553,I219,I think this could be improved. Reference 3855,2026-06-09 08:31:31.835140,i think this could be improved reference 3855,0.0,0,1,0,0.0
C3856,U663,I77,I really enjoyed this post about technology. Reference 3856,2026-06-29 22:36:31.835154,i really enjoyed this post about technology reference 3856,0.0,0,1,0,0.0
C3857,U181,I16,I learned something useful about movies here. Reference 3857,2026-07-09 10:46:31.835167,i learned something useful about movies here reference 3857,0.0,0,1,0,0.0
C3858,U695,I351,Best deal available now,2026-08-08 03:39:31.835182,best deal available now,0.5,1,52,1,72.50000000000001
C3859,U169,I457,I have a different opinion about music. Reference 3859,2026-08-02 17:35:31.835197,i have a different opinion about music reference 3859,0.0,0,1,0,0.0
C3860,U39,I298,This is an interesting perspective on technology. Reference 3860,2026-06-16 21:53:31.835212,this is an interesting perspective on technology reference 3860,0.0,0,1,0,0.0
C3861,U0,I420,The explanation of education was very clear. Reference 3861,2026-07-07 06:07:31.835226,the explanation of education was very clear reference 3861,0.0,0,1,0,0.0
C3862,U843,I251,This is an interesting perspective on movies. Reference 3862,2026-06-18 19:44:31.835239,this is an interesting perspective on movies reference 3862,0.0,0,1,0,0.0
C3863,U298,I315,This was a surprisingly interesting post. Reference 3863,2026-06-17 01:26:31.835253,this was a surprisingly interesting post reference 3863,0.0,0,1,0,0.0
C3864,U291,I70,This is an interesting perspective on food. Reference 3864,2026-06-17 15:47:31.835267,this is an interesting perspective on food reference 3864,0.0,0,1,0,0.0
C3865,U872,I133,I learned something useful about gaming here. Reference 3865,2026-06-27 15:32:31.835281,i learned something useful about gaming here reference 3865,0.0,0,1,0,0.0
C3866,U621,I114,I have a different opinion about technology. Reference 3866,2026-07-07 00:36:31.835294,i have a different opinion about technology reference 3866,0.0,0,1,0,0.0
C3867,U872,I173,I learned something useful about food here. Reference 3867,2026-07-01 15:27:31.835308,i learned something useful about food here reference 3867,0.0,0,1,0,0.0
C3868,U367,I487,This was a surprisingly interesting post. Reference 3868,2026-07-16 02:29:31.835326,this was a surprisingly interesting post reference 3868,0.0,0,1,0,0.0
C3869,U669,I361,The information presented here is useful. Reference 3869,2026-07-21 10:20:31.835340,the information presented here is useful reference 3869,0.0,0,1,0,0.0
C3870,U813,I433,I have a different opinion about music. Reference 3870,2026-07-23 16:02:31.835360,i have a different opinion about music reference 3870,0.0,0,1,0,0.0
C3871,U246,I236,I learned something useful about education here. Reference 3871,2026-08-08 11:35:31.835374,i learned something useful about education here reference 3871,0.0,0,1,0,0.0
C3872,U81,I30,Thanks for sharing this information. Reference 3872,2026-07-29 09:22:31.835387,thanks for sharing this information reference 3872,0.0,0,1,0,0.0
C3873,U110,I229,I learned something useful about education here. Reference 3873,2026-06-07 01:04:31.835401,i learned something useful about education here reference 3873,0.0,0,1,0,0.0
C3874,U75,I144,This is worth discussing further. Reference 3874,2026-06-20 02:32:31.835415,this is worth discussing further reference 3874,0.0,0,1,0,0.0
C3875,U244,I367,I think this could be improved. Reference 3875,2026-07-05 12:35:31.835429,i think this could be improved reference 3875,0.0,0,1,0,0.0
C3876,U125,I476,This was a surprisingly interesting post. Reference 3876,2026-06-08 06:54:31.835442,this was a surprisingly interesting post reference 3876,0.0,0,1,0,0.0
C3877,U214,I458,I think this could be improved. Reference 3877,2026-07-09 16:21:31.835456,i think this could be improved reference 3877,0.0,0,1,0,0.0
C3878,U160,I200,The explanation of music was very clear. Reference 3878,2026-08-05 19:40:31.835470,the explanation of music was very clear reference 3878,0.0,0,1,0,0.0
C3879,U50,I16,I have a different opinion about fashion. Reference 3879,2026-07-25 20:25:31.835484,i have a different opinion about fashion reference 3879,0.0,0,1,0,0.0
C3880,U832,I254,I think this could be improved. Reference 3880,2026-06-08 06:50:31.835498,i think this could be improved reference 3880,0.0,0,1,0,0.0
C3881,U883,I165,I think this could be improved. Reference 3881,2026-07-13 01:50:31.835514,i think this could be improved reference 3881,0.0,0,1,0,0.0
C3882,U763,I494,The information presented here is useful. Reference 3882,2026-06-04 10:16:31.835528,the information presented here is useful reference 3882,0.0,0,1,0,0.0
C3883,U580,I444,I learned something useful about technology here. Reference 3883,2026-07-27 21:19:31.835542,i learned something useful about technology here reference 3883,0.0,0,1,0,0.0
C3884,U977,I128,The information presented here is useful. Reference 3884,2026-06-28 12:20:31.835556,the information presented here is useful reference 3884,0.0,0,1,0,0.0
C3885,U896,I171,I learned something useful about technology here. Reference 3885,2026-07-30 01:24:31.835570,i learned something useful about technology here reference 3885,0.0,0,1,0,0.0
C3886,U245,I262,Thanks for sharing this information. Reference 3886,2026-07-17 12:59:31.835583,thanks for sharing this information reference 3886,0.0,0,1,0,0.0
C3887,U929,I103,I learned something useful about fashion here. Reference 3887,2026-08-08 07:59:31.835597,i learned something useful about fashion here reference 3887,0.0,0,1,0,0.0
C3888,U789,I4,This is worth discussing further. Reference 3888,2026-06-16 20:45:31.835613,this is worth discussing further reference 3888,0.0,0,1,0,0.0
C3889,U381,I172,I really enjoyed this post about gaming. Reference 3889,2026-06-28 21:17:31.835627,i really enjoyed this post about gaming reference 3889,0.0,0,1,0,0.0
C3890,U790,I422,This was a surprisingly interesting post. Reference 3890,2026-07-23 14:54:31.835641,this was a surprisingly interesting post reference 3890,0.0,0,1,0,0.0
C3891,U151,I170,This was a surprisingly interesting post. Reference 3891,2026-06-24 12:16:31.835657,this was a surprisingly interesting post reference 3891,0.0,0,1,0,0.0
C3892,U400,I455,This was a surprisingly interesting post. Reference 3892,2026-07-03 05:50:31.835671,this was a surprisingly interesting post reference 3892,0.0,0,1,0,0.0
C3893,U788,I486,I really enjoyed this post about food. Reference 3893,2026-06-07 09:04:31.835685,i really enjoyed this post about food reference 3893,0.0,0,1,0,0.0
C3894,U605,I280,I have a different opinion about food. Reference 3894,2026-08-07 18:44:31.835699,i have a different opinion about food reference 3894,0.0,0,1,0,0.0
C3895,U291,I170,I really enjoyed this post about fashion. Reference 3895,2026-06-19 04:35:31.835715,i really enjoyed this post about fashion reference 3895,0.0,0,1,0,0.0
C3896,U642,I494,This is an interesting perspective on food. Reference 3896,2026-07-04 20:29:31.835731,this is an interesting perspective on food reference 3896,0.0,0,1,0,0.0
C3897,U951,I237,Thanks for sharing this information. Reference 3897,2026-07-14 03:27:31.835745,thanks for sharing this information reference 3897,0.0,0,1,0,0.0
C3898,U854,I302,The explanation of food was very clear. Reference 3898,2026-07-18 17:44:31.835759,the explanation of food was very clear reference 3898,0.0,0,1,0,0.0
C3899,U307,I456,I really enjoyed this post about sports. Reference 3899,2026-06-11 23:46:31.835773,i really enjoyed this post about sports reference 3899,0.0,0,1,0,0.0
C3900,U926,I296,I have a different opinion about fashion. Reference 3900,2026-07-18 16:16:31.835787,i have a different opinion about fashion reference 3900,0.0,0,1,0,0.0
C3901,U4,I271,The explanation of technology was very clear. Reference 3901,2026-07-22 15:27:31.835801,the explanation of technology was very clear reference 3901,0.0,0,1,0,0.0
C3902,U974,I420,I think this could be improved. Reference 3902,2026-07-06 16:46:31.835814,i think this could be improved reference 3902,0.0,0,1,0,0.0
C3903,U2,I220,I really enjoyed this post about gaming. Reference 3903,2026-07-17 22:13:31.835827,i really enjoyed this post about gaming reference 3903,0.0,0,1,0,0.0
C3904,U548,I416,This was a surprisingly interesting post. Reference 3904,2026-08-10 08:16:31.835842,this was a surprisingly interesting post reference 3904,0.0,0,1,0,0.0
C3905,U513,I444,I have a different opinion about technology. Reference 3905,2026-06-27 15:03:31.835856,i have a different opinion about technology reference 3905,0.0,0,1,0,0.0
C3906,U594,I109,This was a surprisingly interesting post. Reference 3906,2026-08-01 06:51:31.835870,this was a surprisingly interesting post reference 3906,0.0,0,1,0,0.0
C3907,U875,I120,The information presented here is useful. Reference 3907,2026-07-26 16:48:31.835884,the information presented here is useful reference 3907,0.0,0,1,0,0.0
C3908,U558,I335,The explanation of technology was very clear. Reference 3908,2026-06-10 11:23:31.835898,the explanation of technology was very clear reference 3908,0.0,0,1,0,0.0
C3909,U439,I40,This is worth discussing further. Reference 3909,2026-06-29 03:42:31.835911,this is worth discussing further reference 3909,0.0,0,1,0,0.0
C3910,U21,I50,I learned something useful about movies here. Reference 3910,2026-07-27 10:44:31.835925,i learned something useful about movies here reference 3910,0.0,0,1,0,0.0
C3911,U673,I149,I have a different opinion about fashion. Reference 3911,2026-07-28 02:23:31.835939,i have a different opinion about fashion reference 3911,0.0,0,1,0,0.0
C3912,U927,I218,The explanation of education was very clear. Reference 3912,2026-07-09 22:25:31.835953,the explanation of education was very clear reference 3912,0.0,0,1,0,0.0
C3913,U99,I391,I have a different opinion about movies. Reference 3913,2026-06-23 11:16:31.835969,i have a different opinion about movies reference 3913,0.0,0,1,0,0.0
C3914,U708,I280,This is an interesting perspective on gaming. Reference 3914,2026-07-28 16:08:31.835983,this is an interesting perspective on gaming reference 3914,0.0,0,1,0,0.0
C3915,U894,I62,I really enjoyed this post about sports. Reference 3915,2026-08-05 19:50:31.835997,i really enjoyed this post about sports reference 3915,0.0,0,1,0,0.0
C3916,U797,I394,I have a different opinion about education. Reference 3916,2026-08-01 12:19:31.836015,i have a different opinion about education reference 3916,0.0,0,1,0,0.0
C3917,U783,I231,This is worth discussing further. Reference 3917,2026-06-27 06:42:31.836028,this is worth discussing further reference 3917,0.0,0,1,0,0.0
C3918,U784,I427,This was a surprisingly interesting post. Reference 3918,2026-06-26 08:10:31.836041,this was a surprisingly interesting post reference 3918,0.0,0,1,0,0.0
C3919,U125,I246,Thanks for sharing this information. Reference 3919,2026-08-04 06:04:31.836055,thanks for sharing this information reference 3919,0.0,0,1,0,0.0
C3920,U364,I403,This is an interesting perspective on music. Reference 3920,2026-07-26 18:38:31.836069,this is an interesting perspective on music reference 3920,0.0,0,1,0,0.0
